1.00,0.97,0.96,0.99,0.90,0.99,0.96,0.97
0.97,1.00,0.98,0.99,0.95,0.98,0.97,0.99
0.96,0.98,1.00,0.98,0.96,0.98,0.97,0.99
0.99,0.99,0.98,1.00,0.93,0.99,0.97,0.98
0.90,0.95,0.96,0.93,1.00,0.91,0.96,0.97
0.99,0.98,0.98,0.99,0.91,1.00,0.96,0.97
0.96,0.97,0.97,0.97,0.96,0.96,1.00,0.99
0.97,0.99,0.99,0.98,0.97,0.97,0.99,1.00
